demand_GB,prices_GB,demand_DE,prices_DE,demand_NO,prices_NO_south,wind_300,wind1200,windGB,windDE,windNO,solarDE,wind0.3,wind1.2,const
44139,43.16585697,69912,66.96,20562,34.69,180.849746,827.540396,872.388844,3671.131414,172.73988,2.90E+03,0.602832487,0.689616997,1
44368,42.76779285,69422,56.54,20557,34.7,173.557027,823.843111,908.756243,3698.541967,207.33116,2.45E+03,0.578523423,0.686535926,1
44509,44.29250925,68810,55.36,20484,34.66,160.473986,790.926636,993.386773,4229.075372,174.515524,1.52E+03,0.534913287,0.65910553,1
44265,49.73489519,68413,46.65,20559,34.65,145.280207,758.842648,1080.370954,4772.530531,145.566592,4.87E+02,0.484267357,0.632368873,1
44305,44.37344636,68281,42.16,20697,34.75,129.818431,728.669212,1207.316749,5409.170616,123.689502,0.00E+00,0.432728103,0.607224343,1
44634,58.55419236,70279,44.73,20357,34.62,115.224862,698.495777,1334.262543,6045.810702,103.093676,0.00E+00,0.384082873,0.582079814,1
48746,73.42786683,69742,53.46,20125,34.59,102.141821,668.322342,1461.208338,6737.17618,84.862768,0.00E+00,0.340472737,0.556935285,1
51344,70.22606658,67914,53.36,19846,34.48,89.05878,638.148907,1588.154133,7692.136308,67.905487,0.00E+00,0.2968626,0.531790756,1
50106,49.05836621,63704,44.64,19593,34.41,77.389468,529.500326,1470.046275,7705.115797,68.79054,0.00E+00,0.257964893,0.441250272,1
47430,43.73972873,59644,39.29,19079,34.3,66.094479,429.620876,1351.938417,7718.095286,69.675593,0.00E+00,0.22031493,0.358017397,1
44267,41.711418,56376,33.6,18307,33.64,56.532994,339.291977,1233.83056,7731.074774,70.560647,0.00E+00,0.188443313,0.282743314,1
40628,40.25892725,51117,32.35,17526,32.49,49.003002,263.803237,1115.722702,7744.054263,71.4457,0.00E+00,0.16334334,0.219836031,1
36239,33.86077682,46724,29.19,16767,31.7,41.47301,205.542998,1022.846563,7757.033752,72.330753,0.00E+00,0.138243367,0.171285832,1
32391,38.2960111,44153,12.26,16516,31.11,33.943017,155.217172,944.107991,7770.013241,73.269757,0.00E+00,0.11314339,0.129347643,1
31659,38.46452528,43108,5.42,16199,30.71,43.692638,199.455742,848.227178,6643.600195,73.353993,0.00E+00,0.145642127,0.166213118,1
31049,49.35384094,43419,5.12,16015,28.99,53.442258,245.541467,754.730303,5869.124766,73.438228,0.00E+00,0.17814086,0.204617889,1
29920,36.89300247,45114,3.44,16358,30.51,64.787817,311.899322,674.829626,5118.182735,73.522463,0.00E+00,0.21595939,0.259916102,1
28952,39.30336621,48441,4.22,17186,33.75,79.412247,384.980993,594.928948,4421.867254,73.606699,0.00E+00,0.26470749,0.320817494,1
28055,38.81411837,56174,19.12,18393,34.18,95.600383,466.085038,515.02827,3796.082228,73.690934,0.00E+00,0.318667943,0.388404198,1
29222,40.47472256,63247,34.58,20036,34.83,113.474687,559.405279,450.322073,3170.297203,73.775169,0.00E+00,0.378248957,0.466171066,1
34764,57.19024661,65524,44.7,20530,35.17,109.060215,536.039909,449.312411,2946.326989,92.945601,2.10E+02,0.36353405,0.446699924,1
41985,50.83419236,65919,45.35,20147,35.03,104.645743,512.674539,448.302748,2730.416215,112.639239,4.99E+03,0.348819143,0.427228783,1
43731,43.7465598,67141,51.87,20032,34.93,100.23127,489.30917,447.293085,2514.505442,135.643757,7.50E+03,0.334104233,0.407757642,1
44248,43.88853268,67480,46.82,19950,34.9,95.816798,468.106292,446.283422,2298.594668,161.322413,9.09E+03,0.319389327,0.390088577,1
44383,43.92263255,67128,46.52,19827,34.92,91.402326,448.335594,445.273759,2082.683895,195.82919,9.43E+03,0.30467442,0.373612995,1
44431,44.05257707,66370,48.74,19937,34.9,86.990062,428.564897,444.264096,1869.579841,230.335966,8.44E+03,0.289966873,0.357137414,1
44527,43.875,65000,45.41,19785,34.76,98.764557,461.570684,526.630502,2053.317409,217.547152,6.32E+03,0.32921519,0.384642237,1
44362,43.9128545,66114,44.89,19741,34.72,110.54126,497.226739,625.705883,2239.861698,204.758337,3.58E+03,0.368470867,0.414355616,1
44337,42.29408138,66830,45.09,19910,34.88,122.739412,536.233578,724.781264,2426.405986,191.969523,0.00E+00,0.409131373,0.446861315,1
44885,42.90737978,69980,50.18,19781,34.83,136.657334,575.240417,835.297974,2612.950274,179.180708,0.00E+00,0.455524447,0.479367014,1
49084,43.82399507,70128,55.9,19548,34.7,150.575256,614.247257,954.188432,2799.494563,166.391893,0.00E+00,0.50191752,0.511872714,1
51547,43.90439581,68283,59.52,19283,34.53,163.648074,650.59962,1073.078889,2986.038851,153.603079,0.00E+00,0.54549358,0.54216635,1
49814,43.72516646,64347,50.08,18829,34.4,172.514383,707.958481,1079.315535,2794.387036,154.826552,0.00E+00,0.575047943,0.589965401,1
47285,43.0324106,60812,41.96,18392,34.28,181.380692,765.317342,1085.667736,2602.735221,156.050025,0.00E+00,0.604602307,0.637764452,1
44347,41.52013564,57948,39.84,17508,33.04,190.247001,827.646768,1092.019937,2411.083405,157.273498,0.00E+00,0.63415667,0.68970564,1
40516,36.94628853,52963,38.02,16634,32.07,199.759974,890.220071,1098.372138,2219.43159,158.496971,0.00E+00,0.66586658,0.741850059,1
36085,32.37487053,49008,40.5,15769,31.54,209.432311,939.195583,1104.724339,2027.779775,159.720444,0.00E+00,0.698107703,0.782662986,1
32267,38.57159063,46956,38.89,15157,30.7,219.104648,980.911118,1111.07654,1846.59597,160.943917,0.00E+00,0.730348827,0.817425932,1
31605,39.75393342,46162,35.36,14998,30.33,198.494857,921.507997,1205.699491,2091.564955,165.594428,0.00E+00,0.661649523,0.767923331,1
30909,37.83768804,46227,32.22,14872,29.41,179.06131,837.157314,1300.322442,2347.001951,170.24494,0.00E+00,0.596871033,0.697631095,1
29959,36.20075832,47138,17.96,15060,30.11,160.169002,749.714913,1394.945393,2602.438946,174.895452,0.00E+00,0.533896673,0.624762428,1
29006,34.40967941,49892,22.95,15785,32.64,138.054274,668.035621,1489.568343,2857.875941,179.545964,0.00E+00,0.460180913,0.556696351,1
28029,38.17235512,57472,34.65,17054,34.12,116.384384,577.330208,1584.191294,3113.312937,184.196476,0.00E+00,0.387947947,0.481108507,1
29362,41.40505549,65138,41.09,18960,34.86,97.492076,480.800136,1678.814245,3428.437415,188.846987,0.00E+00,0.324973587,0.40066678,1
34878,56.14673243,67361,48.37,19568,34.9,80.854148,394.973132,1629.381795,3651.614635,186.575906,2.72E+02,0.269513827,0.329144277,1
42112,44.09234279,66682,50.12,19450,34.87,66.12387,316.311185,1579.949344,3874.791855,184.304824,3.85E+03,0.2204129,0.263592654,1
43759,43.48583847,67163,50.32,19305,34.8,54.262395,246.189807,1530.516894,4097.969074,182.033742,6.15E+03,0.18087465,0.205158173,1
44100,42.62897041,67839,46.83,19126,34.75,44.44221,197.378953,1481.084443,4321.146294,179.76266,7.64E+03,0.1481407,0.164482461,1
44002,41.58466091,67363,45.58,18946,34.76,34.622025,150.631368,1431.651993,4544.323513,177.491578,7.95E+03,0.11540675,0.12552614,1
44073,41.96863132,66854,45.11,18753,34.71,24.80184,103.883783,1382.219542,4782.000879,175.220497,7.03E+03,0.0826728,0.086569819,1
44044,41.44895191,66292,45.89,19116,34.75,40.847661,167.181107,1189.419173,4357.129197,216.841287,5.07E+03,0.13615887,0.139317589,1
43843,40.00918619,65973,45.64,19268,34.67,56.893482,230.47843,1022.182535,3946.757662,258.462077,2.58E+03,0.18964494,0.192065358,1
43831,38.55651048,66153,45.87,19525,34.74,79.408956,320.663631,893.648956,3536.386126,301.792075,0.00E+00,0.26469652,0.267219693,1
44465,58.26219482,69211,45.53,19409,34.68,107.139396,430.633976,765.371147,3126.811672,348.037398,0.00E+00,0.35713132,0.358861647,1
48681,42.81205919,69152,62.95,19251,34.6,139.567051,558.802537,658.25983,2798.514444,390.624448,0.00E+00,0.465223503,0.465668781,1
50981,42.6867016,67831,68.64,18906,34.57,171.974075,686.724163,551.148514,2470.217216,432.245239,0.00E+00,0.573246917,0.572270136,1
49395,40.33408138,63808,58.54,18588,34.45,195.538553,793.318906,728.814814,2709.990401,419.485113,0.00E+00,0.651795177,0.661099088,1
47058,40.71066584,60415,47.82,18091,34.14,220.923569,907.302361,934.447337,2949.763587,406.724986,0.00E+00,0.736411897,0.756085301,1
43974,39.22639951,57579,42.69,17209,32.77,240.205724,984.857211,1184.815346,3204.420966,393.96486,0.00E+00,0.800685747,0.820714343,1
40208,36.56560419,52409,50.25,16358,31.48,255.205667,1041.028863,1504.614686,3504.137448,381.204734,0.00E+00,0.850685557,0.867524053,1
35840,31.10665845,48698,43.26,15768,31.34,265.782758,1068,1824.414027,3803.85393,368.444607,0.00E+00,0.885942527,0.89,1
31889,34.1122688,46824,39.21,15211,30.65,267,1068,2160.98263,4103.570413,355.460534,0.00E+00,0.89,0.89,1
31293,37.07151665,45765,28.43,14986,29.61,267,1068,2324.96668,4588.826984,320.57735,0.00E+00,0.89,0.89,1
30576,32.13368681,46127,23.47,14893,28.89,267,1068,2488.95073,5149.900266,285.694165,0.00E+00,0.89,0.89,1
29540,31.08788533,47187,18.97,14961,29.21,267,1068,2638.080301,5732.208152,254.199882,0.00E+00,0.89,0.89,1
28480,28.60757707,50197,17.75,15469,32.02,267,1068,2785.665946,6314.516037,222.805016,0.00E+00,0.89,0.89,1
27490,34.64468557,57520,28.47,16786,33.66,267,1068,2933.251591,7058.735884,191.41015,0.00E+00,0.89,0.89,1
28541,43.68033909,64302,38.34,18509,34.53,267,1068,3080.837236,7932.197713,160.015283,0.00E+00,0.89,0.89,1
33958,45.47672626,66686,60.01,19047,34.74,267,1068,3415.305771,9017.748596,210.048718,2.80E+02,0.89,0.89,1
41403,49.58302713,66349,47.75,18930,34.61,267,1068,3713.618273,10103.29948,260.082153,3.68E+03,0.89,0.89,1
43422,43.84049938,67141,49.18,18682,34.57,267,1068,3988.714433,11188.85036,312.939543,5.89E+03,0.89,0.89,1
43649,49.41430333,68474,48.78,18738,34.43,267,1068,4232.331877,12281.89027,367.449023,7.32E+03,0.89,0.89,1
43803,47.86683107,67965,44.5,18731,34.45,267,1068,4418.14773,13488.05792,417.482458,7.62E+03,0.89,0.89,1
44052,46.972873,67304,41.4,18701,34.6,267,1068,4572.484866,14694.22557,467.515893,6.73E+03,0.89,0.89,1
43978,43.82548705,66406,40.84,18820,34.51,267,1068,4422.823443,14878.42424,468.608923,4.85E+03,0.89,0.89,1
43721,43.75463625,66040,41.01,19232,34.37,267,1068,4241.683303,15062.62291,469.701952,2.46E+03,0.89,0.89,1
43668,42.71963009,66455,42.84,19502,34.66,260.509229,1068,4008.352428,15246.82158,470.794982,0.00E+00,0.868364097,0.89,1
44167,60.57959309,69215,46.45,19395,34.86,253.160274,1068,3743.542837,15421.61822,471.888011,0.00E+00,0.84386758,0.89,1
48416,80.9432799,68688,57.12,19156,34.79,242.098112,1068,3453.718613,15587.39702,472.981041,0.00E+00,0.806993707,0.89,1
51502,68.81011097,66576,54.42,18934,34.57,230.339784,1061.318821,3131.334937,15753.17582,474.07407,0.00E+00,0.76779928,0.884432351,1
50519,54.03205919,61949,49.58,18700,34.12,240.894279,1068,2922.579016,14794.29923,454.095952,0.00E+00,0.80298093,0.89,1
48148,47.63449445,58884,48.03,18221,33.74,251.448774,1068,2713.823094,13789.18088,434.117834,0.00E+00,0.83816258,0.89,1
45181,42.63127004,56598,46.1,17450,33.05,258.252043,1068,2505.067173,12784.06252,414.139717,0.00E+00,0.860840143,0.89,1
41616,38.04010481,51912,44.59,16563,31.33,264.848602,1068,2273.19139,11821.74975,394.161599,0.00E+00,0.882828673,0.89,1
37284,37.49102959,47884,30.54,15731,28.35,267,1068,2041.240367,10917.14324,374.183481,0.00E+00,0.89,0.89,1
33398,35.41733662,45832,24.52,15418,27.03,267,1068,1827.689408,10012.53672,353.81707,0.00E+00,0.89,0.89,1
32835,41.42167078,44841,12.58,15253,26.85,267,1068,1845.068752,10213.26807,343.78594,0.00E+00,0.89,0.89,1
32159,35.40292848,45101,12.07,15249,26.79,266.027947,1068,1862.448095,10413.99942,333.75481,0.00E+00,0.886759823,0.89,1
31471,38.59355117,46323,13.37,15501,28.2,260.02106,1068,1879.827438,10614.73077,323.72368,0.00E+00,0.866736867,0.89,1
30317,36.12772503,48946,14.68,15997,30.05,254.014173,1068,1897.206781,10815.46212,313.69255,0.00E+00,0.84671391,0.89,1
29405,41.01671393,56093,30.89,17552,33.4,245.611657,1068,1914.586124,11016.19347,303.66142,0.00E+00,0.818705523,0.89,1
30543,44.52527744,63273,35.3,19148,33.61,236.000638,1068,1931.965467,11216.92482,293.63029,0.00E+00,0.786668793,0.89,1
36111,55.40073983,65738,53.45,19865,34.54,227.330158,1068,2135.795126,12107.92345,360.019307,1.96E+02,0.757767193,0.89,1
43684,56.33168927,65460,51.55,19552,34.5,214.65936,1068,2346.438621,13086.91344,420.001353,3.26E+03,0.7155312,0.89,1
45553,46.85573366,66190,52.86,19315,34.37,201.988562,1064.153295,2551.812905,14076.91192,479.9834,4.99E+03,0.673295207,0.886794413,1
46117,46.85573366,66648,45.15,19062,34.05,189.541283,1047.063748,2741.39205,15066.91041,534.31373,6.10E+03,0.631804277,0.872553123,1
46063,45.13468557,66421,40.76,18893,33.85,177.926385,1029.9742,2930.971196,15984.918,582.614716,6.33E+03,0.59308795,0.858311833,1
45937,43.57901973,65154,33.53,18604,33.75,166.311487,1012.884653,3120.550342,16875.91664,620.505299,5.65E+03,0.554371623,0.844070544,1
45498,43.35568434,64202,37.14,18552,33.62,151.119429,966.579772,2867.678139,15469.33322,592.412385,4.18E+03,0.50373143,0.805483143,1
44642,44.78968557,63420,41.61,18611,33.68,134.598011,917.344099,2614.805935,13921.16644,555.557351,2.29E+03,0.448660037,0.764453416,1
44266,45.23602959,63908,43.08,18971,33.9,118.372501,846.16264,2346.105257,12358.29597,514.588362,0.00E+00,0.394575003,0.705135533,1
44388,58.73172626,67322,41.97,19059,34.11,104.392839,772.309131,2065.136142,10936.58296,470.389363,0.00E+00,0.34797613,0.643590943,1
48253,88.8594328,66662,52.16,18974,34.07,90.413177,704.250987,1805.079325,9529.999534,423.00432,0.00E+00,0.301377257,0.586875823,1
51567,76.36868064,63824,54.25,18659,33.7,78.354694,636.551937,1552.207121,8123.416113,375.619276,0.00E+00,0.261182313,0.530459948,1
50434,56.44266338,59396,47.39,18104,33.07,69.049277,575.039151,1579.30827,8237.595057,349.022132,0.00E+00,0.230164257,0.479199293,1
47740,49.98628237,56263,43.58,17601,32.89,59.82924,513.426014,1606.409419,8351.774002,320.433958,0.00E+00,0.1994308,0.427855012,1
44602,47.285,54524,45.98,17003,32.05,53.625629,456.149357,1633.510567,8465.952947,291.845784,0.00E+00,0.178752097,0.380124464,1
41389,47.26263872,50598,39.87,16478,30.04,47.422018,404.015163,1660.611716,8580.131892,265.401849,0.00E+00,0.158073393,0.336679303,1
37934,46.81874229,47263,32.59,15785,30.07,41.218406,351.88097,1687.712865,8694.310837,239.672492,0.00E+00,0.137394687,0.293234142,1
34817,47.54623921,44990,33.26,15329,28.66,35.014795,308.52009,1714.814013,8808.489781,213.943135,0.00E+00,0.116715983,0.257100075,1
34197,46.76325524,43620,35.7,15124,28.02,28.018544,247.979947,1586.267071,8203.053037,203.569748,0.00E+00,0.093395147,0.206649956,1
33103,46.14673243,43183,36.32,15175,29.06,22.511146,204.95987,1457.720128,7597.616292,193.19636,0.00E+00,0.075037153,0.170799892,1
31880,42.77435265,43261,33.7,15230,29.47,19.01302,164.599775,1329.173185,6992.179547,182.822972,0.00E+00,0.063376733,0.137166479,1
30920,41.10637485,42687,35.2,15450,30.74,15.514894,124.23968,1200.626242,6448.828535,172.449584,0.00E+00,0.051716313,0.103533067,1
29653,39.83003699,42449,33.65,15703,31.21,12.016768,89.939792,1072.489532,6045.204038,162.076196,0.00E+00,0.040055893,0.074949827,1
29538,44.35693588,45883,37.9,16299,32.1,8.518643,69.759745,986.791571,5641.579542,152.235206,0.00E+00,0.028395477,0.058133121,1
31536,41.7553021,49686,40.75,16986,32.76,7.635374,61.927181,905.022279,4891.724987,143.486674,2.66E+02,0.025451247,0.051605984,1
34313,47.54623921,53070,48.34,17620,33.31,6.752106,54.094618,823.252988,4234.058694,134.738143,5.25E+03,0.02250702,0.045078848,1
37722,57.50308261,55229,56.04,18113,33.71,5.956279,46.262055,745.678081,3609.179898,125.989611,7.83E+03,0.019854263,0.038551713,1
41461,58.82860666,56077,50.65,18230,33.85,5.661856,38.429492,677.537005,3013.440882,117.24108,9.46E+03,0.018872853,0.032024577,1
42586,64.46979038,55252,48.24,17996,33.71,5.367434,30.596928,609.395928,2513.537845,108.660457,9.81E+03,0.017891447,0.02549744,1
42459,57.21331689,53170,47.22,17796,33.82,5.073011,23.588122,541.254852,2013.634809,101.370014,8.79E+03,0.016910037,0.019656768,1
41860,46.39789149,51548,41.81,17738,33.91,4.677463,21.247094,553.547939,1955.416614,84.254427,6.62E+03,0.015591543,0.017705912,1
40876,42.0307275,51206,42.84,17927,34.2,4.281915,18.906066,565.841025,1897.19842,68.311071,3.80E+03,0.01427305,0.015755055,1
40330,41.93711467,52590,35.97,18333,34.42,3.886368,16.565038,578.134112,1848.735169,54.618601,0.00E+00,0.01295456,0.013804198,1
40473,57.87484587,57557,41.27,18708,34.52,3.49082,14.22401,590.427198,1805.071523,41.644598,0.00E+00,0.011636067,0.011853342,1
43594,98.15401973,58167,48.27,18710,34.49,3.095272,11.882982,602.720285,1761.407877,31.375246,0.00E+00,0.010317573,0.009902485,1
47872,80.17810727,56198,56.81,18315,34.31,2.699725,9.541955,615.013371,1717.744232,21.635298,0.00E+00,0.008999083,0.007951629,1
47083,50.46211467,52543,44.14,17779,34.1,2.338267,7.860243,567.381577,1545.117579,24.491218,0.00E+00,0.007794223,0.006550203,1
44522,41.41180641,50660,38.58,17240,34.07,1.97681,6.178532,519.749784,1372.490926,27.876542,0.00E+00,0.006589367,0.005148777,1
41891,47.40289149,50784,33.2,16763,34.08,1.615352,4.496821,479.914392,1199.864273,31.261867,0.00E+00,0.005384507,0.003747351,1
38880,39.82361282,48094,39.19,16378,33.76,1.253895,2.81511,441.808957,1027.23762,34.647191,0.00E+00,0.00417965,0.002345925,1
36123,43.55841554,45261,38.36,15908,34.12,0.892437,1.133398,403.703522,910.870322,38.032516,0.00E+00,0.00297479,0.000944498,1
33712,44.65511714,42786,44.55,15485,33.78,0.53098,0,365.598087,853.328105,41.41784,0.00E+00,0.001769933,0,1
33355,48.18125771,41770,41.82,15309,33.59,0.851452,0,322.54773,857.880628,41.236455,0.00E+00,0.002838173,0,1
32056,47.66954377,41002,35.01,15142,33.51,1.171923,0,286.28803,862.43315,41.055069,0.00E+00,0.00390641,0,1
31016,39.49618989,40644,33.51,14920,32.73,1.492395,0,254.000262,866.985673,40.873684,0.00E+00,0.00497465,0,1
30111,39.73181874,40019,33.06,15146,33.52,1.812866,0,221.712494,871.538196,40.692298,0.00E+00,0.006042887,0,1
28741,39.41128237,38511,34.23,15493,33.15,2.133338,0,189.424727,876.090719,40.510913,0.00E+00,0.007111127,0,1
28239,39.69221948,39992,33.94,15884,33.88,2.453809,0,157.136959,880.643242,40.329527,0.00E+00,0.008179363,0,1
29141,40.01228113,43171,33.75,16370,34.09,2.792179,0.755824,133.804963,798.424763,39.797003,3.91E+02,0.009307263,0.000629853,1
30352,42.91745376,46602,35.24,16749,34.18,3.130549,2.720841,113.01094,716.206285,39.264478,5.70E+03,0.010435163,0.002267368,1
32906,51.25770654,50023,42.07,17305,33.88,3.468918,4.685858,92.216917,633.987806,38.731954,8.74E+03,0.01156306,0.003904882,1
36876,49.16002466,52938,35.74,17469,33.99,3.807288,6.650874,71.422894,551.769328,38.199429,1.07E+04,0.01269096,0.005542395,1
39615,43.04323058,52445,36.23,17375,34.03,4.145658,8.615891,50.628871,469.550849,37.666904,1.11E+04,0.01381886,0.007179909,1
40860,43.42877928,49930,32.33,17329,34.03,4.484028,10.580908,29.834848,387.332371,37.13438,9.89E+03,0.01494676,0.008817423,1
41519,42.53401973,48431,25.74,17433,34.03,4.22995,9.433779,36.873383,453.708876,37.375166,7.32E+03,0.014099833,0.007861483,1
41036,42.57173243,47730,28.51,17600,34.05,3.975873,8.28665,43.911918,520.085381,37.615952,4.01E+03,0.01325291,0.006905542,1
40540,42.73192972,49246,34.46,18062,34.19,3.721796,7.139522,50.950453,586.461886,37.856737,0.00E+00,0.012405987,0.005949602,1
40895,60.50851418,55240,34.95,18139,34.22,3.467719,5.992393,57.988989,652.838392,38.097523,0.00E+00,0.011559063,0.004993661,1
44614,88.19975339,56983,44.82,18050,34.16,3.213642,4.845264,65.027524,719.214897,38.338309,0.00E+00,0.01071214,0.00403772,1
48208,60.88456227,55909,48.56,17939,34.13,2.959565,3.698135,72.066059,785.591402,38.579095,0.00E+00,0.009865217,0.003081779,1
46937,43.11925401,53714,49.51,17801,34.1,3.598146,6.287275,72.076147,785.740473,40.827349,0.00E+00,0.01199382,0.005239396,1
44932,50.16609741,52443,45.29,17509,33.99,4.236727,8.876416,72.086235,785.889545,43.075603,0.00E+00,0.014122423,0.007397013,1
42701,42.05893958,53196,40.72,16984,33.94,4.875307,11.465556,72.096323,786.038616,45.83181,0.00E+00,0.016251023,0.00955463,1
39699,40.25104809,50312,42.9,16293,33.96,5.513888,14.054696,72.106411,786.187687,48.829482,0.00E+00,0.018379627,0.011712247,1
36222,39.88341554,47883,47.56,15642,34.01,6.457407,16.643836,72.116499,786.336759,51.827155,0.00E+00,0.02152469,0.013869863,1
32845,39.44688656,46392,42.32,15280,33.59,8.373149,19.232976,72.126587,786.48583,54.824827,0.00E+00,0.027910497,0.01602748,1
32474,39.44561036,45483,38.75,15122,33.4,6.35104,16.197677,69.856235,786.925793,46.429024,0.00E+00,0.021170133,0.013498064,1
